epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
257,6017.3,0.39234,0.59308,0.30592,0.84958,0.8882,0.73143,0.83451,0.71395,0.85412,0.68484,0.77549,0.57667,0.4749,0.98567,1.35467,0.9429,0.00486343,0.00486343,0.00486343
258,6041.26,0.39883,0.6165,0.31424,0.85616,0.88237,0.73088,0.838,0.71125,0.85383,0.6826,0.77961,0.57893,0.47615,0.97582,1.36009,0.94356,0.00483236,0.00483236,0.00483236
259,6065,0.39828,0.61,0.30763,0.84854,0.8977,0.7334,0.84134,0.71162,0.86096,0.68332,0.77602,0.58205,0.4752,0.97556,1.34927,0.94353,0.00480129,0.00480129,0.00480129
260,6088.77,0.40397,0.61188,0.3096,0.857,0.89235,0.74112,0.84347,0.71389,0.85705,0.68737,0.77978,0.58103,0.47815,0.98166,1.34479,0.94748,0.00477023,0.00477023,0.00477023
261,6112.37,0.39149,0.60952,0.30676,0.85005,0.89338,0.74087,0.84753,0.71479,0.86297,0.69133,0.78708,0.58344,0.47604,0.98283,1.34238,0.94509,0.00473919,0.00473919,0.00473919
262,6135.99,0.39479,0.6001,0.30942,0.85107,0.89532,0.74079,0.85118,0.71807,0.862,0.69392,0.79248,0.5866,0.47728,0.98025,1.33601,0.94521,0.00470815,0.00470815,0.00470815
263,6159.82,0.38884,0.60546,0.30415,0.84642,0.8944,0.74723,0.85235,0.7209,0.85569,0.69126,0.78806,0.58779,0.48206,0.99017,1.32572,0.94616,0.00467713,0.00467713,0.00467713
264,6184.16,0.39602,0.60921,0.30552,0.85035,0.89621,0.74622,0.85151,0.72373,0.85687,0.69622,0.79096,0.58782,0.48133,0.98887,1.32399,0.94511,0.00464613,0.00464613,0.00464613
265,6207.19,0.39402,0.60937,0.30546,0.84907,0.90014,0.74141,0.85198,0.72467,0.8586,0.70036,0.79291,0.59083,0.48166,0.99452,1.32944,0.94569,0.00461514,0.00461514,0.00461514
266,6229.61,0.39048,0.60562,0.31113,0.84827,0.9036,0.73955,0.85101,0.72231,0.86273,0.69997,0.79182,0.58924,0.48483,0.99491,1.33948,0.9451,0.00458416,0.00458416,0.00458416
267,6251.88,0.39008,0.61118,0.30346,0.85159,0.89638,0.74327,0.84806,0.71818,0.85939,0.7,0.79005,0.5889,0.48878,0.99636,1.3392,0.94774,0.00455321,0.00455321,0.00455321
268,6275.7,0.39543,0.60443,0.30539,0.84999,0.89581,0.74825,0.84755,0.71345,0.85255,0.69663,0.78284,0.58754,0.48495,0.98502,1.33623,0.94512,0.00452227,0.00452227,0.00452227
269,6299.52,0.39831,0.60122,0.30603,0.8524,0.89731,0.74689,0.85001,0.71819,0.85677,0.69341,0.78482,0.59142,0.48427,0.97472,1.34025,0.94242,0.00449136,0.00449136,0.00449136
270,6323.13,0.38939,0.60675,0.30506,0.84698,0.89638,0.7533,0.8513,0.72131,0.8581,0.69898,0.79503,0.59277,0.48304,0.97735,1.3283,0.94238,0.00446047,0.00446047,0.00446047
271,6346.76,0.38835,0.60001,0.3006,0.84794,0.89498,0.75401,0.85149,0.72436,0.85867,0.69903,0.79414,0.59554,0.48434,0.97843,1.32104,0.9459,0.0044296,0.0044296,0.0044296
272,6370.92,0.38681,0.60971,0.30331,0.84947,0.89672,0.75453,0.85074,0.72348,0.85967,0.70036,0.79461,0.59535,0.48775,0.98426,1.31986,0.95072,0.00439876,0.00439876,0.00439876
273,6394.71,0.38301,0.59056,0.2962,0.8484,0.90034,0.7505,0.85095,0.72405,0.86466,0.70059,0.80234,0.5973,0.48743,0.98674,1.32459,0.95047,0.00436794,0.00436794,0.00436794
274,6418.28,0.3906,0.62185,0.3058,0.84961,0.91313,0.74887,0.85162,0.72175,0.86935,0.69072,0.79642,0.595,0.4919,0.99039,1.32663,0.95421,0.00433715,0.00433715,0.00433715
275,6442.09,0.3909,0.59914,0.30263,0.85344,0.90909,0.74957,0.85267,0.72129,0.86648,0.69128,0.79717,0.59606,0.49432,0.98402,1.32172,0.95612,0.00430638,0.00430638,0.00430638
276,6466.05,0.3857,0.59385,0.29733,0.84281,0.90575,0.74905,0.84989,0.71627,0.85637,0.68283,0.78008,0.59456,0.49571,0.98349,1.3172,0.95779,0.00427565,0.00427565,0.00427565
277,6489.88,0.39085,0.6017,0.30024,0.84837,0.90338,0.74661,0.85009,0.71532,0.86275,0.68943,0.79274,0.59218,0.49645,0.9882,1.32433,0.95703,0.00424495,0.00424495,0.00424495
278,6512.7,0.38417,0.59672,0.29488,0.84903,0.90898,0.73649,0.84462,0.71144,0.8604,0.67417,0.77654,0.58748,0.49652,0.99146,1.31944,0.95578,0.00421427,0.00421427,0.00421427
279,6535.58,0.3845,0.59514,0.30049,0.84732,0.91204,0.73546,0.84208,0.70938,0.86456,0.67286,0.77358,0.58504,0.49728,0.99369,1.32142,0.95734,0.00418364,0.00418364,0.00418364
280,6558.73,0.38101,0.58388,0.29785,0.8462,0.90754,0.73671,0.84379,0.70767,0.85945,0.67452,0.77692,0.5856,0.49409,0.9972,1.32168,0.95335,0.00415303,0.00415303,0.00415303
281,6582.6,0.38619,0.59115,0.29724,0.8462,0.90955,0.73709,0.84634,0.70922,0.85988,0.67554,0.77796,0.58538,0.49317,1.00011,1.31693,0.95153,0.00412246,0.00412246,0.00412246
282,6606.3,0.37973,0.58433,0.29462,0.84822,0.91035,0.73709,0.84807,0.70615,0.8619,0.67585,0.77959,0.58546,0.49156,1.00144,1.32301,0.95074,0.00409193,0.00409193,0.00409193
283,6629.97,0.38679,0.59271,0.29425,0.85029,0.91132,0.73588,0.84993,0.70803,0.86248,0.67438,0.7818,0.58703,0.49146,1.00361,1.33137,0.95023,0.00406144,0.00406144,0.00406144
284,6653.79,0.38575,0.59651,0.30032,0.8483,0.90285,0.73515,0.85071,0.7091,0.86196,0.6755,0.782,0.58481,0.49211,1.01167,1.32787,0.95039,0.00403098,0.00403098,0.00403098
285,6677.85,0.37474,0.58007,0.29187,0.84726,0.89609,0.7376,0.84992,0.70717,0.85179,0.67817,0.78188,0.58343,0.49346,1.01789,1.32626,0.95067,0.00400056,0.00400056,0.00400056
286,6701.98,0.37708,0.57956,0.29091,0.84706,0.89424,0.73559,0.84837,0.70674,0.85208,0.67432,0.78025,0.58364,0.48942,1.01709,1.31731,0.94893,0.00397019,0.00397019,0.00397019
287,6725.97,0.38251,0.58306,0.29613,0.84747,0.90155,0.72774,0.84767,0.70712,0.84925,0.66654,0.7748,0.58302,0.48904,1.02169,1.31704,0.94935,0.00393986,0.00393986,0.00393986
288,6750.43,0.38136,0.57495,0.29182,0.84764,0.89885,0.72609,0.8495,0.70944,0.85056,0.66359,0.77443,0.5834,0.49091,1.0166,1.31426,0.95083,0.00390957,0.00390957,0.00390957
289,6773.4,0.37955,0.57939,0.29444,0.8486,0.90188,0.72584,0.85111,0.71064,0.85089,0.66131,0.77596,0.58471,0.49001,1.0154,1.31728,0.94873,0.00387933,0.00387933,0.00387933
290,6793.73,0.38002,0.58427,0.29026,0.84987,0.89968,0.72981,0.84998,0.70997,0.84817,0.66495,0.77355,0.58523,0.48797,1.01963,1.32009,0.94666,0.00384913,0.00384913,0.00384913
291,6813.82,0.37873,0.59903,0.2906,0.84713,0.90019,0.73348,0.85018,0.7119,0.84747,0.6678,0.77476,0.58701,0.48521,1.02387,1.3208,0.9448,0.00381899,0.00381899,0.00381899
292,6834.2,0.37822,0.5768,0.28783,0.8478,0.90029,0.73244,0.84969,0.70976,0.849,0.67087,0.77984,0.58904,0.4856,1.02244,1.32243,0.94591,0.00378888,0.00378888,0.00378888
293,6854.6,0.37611,0.57444,0.28614,0.84803,0.90034,0.73222,0.84955,0.71117,0.84562,0.66678,0.77715,0.58831,0.48589,1.02109,1.31489,0.94677,0.00375883,0.00375883,0.00375883
294,6876.61,0.39397,0.61321,0.30865,0.86042,0.89546,0.73378,0.84807,0.70944,0.83844,0.66971,0.77582,0.58772,0.48693,1.01329,1.32266,0.94597,0.00372884,0.00372884,0.00372884
295,6899.07,0.37956,0.58584,0.28693,0.84555,0.88883,0.73596,0.84706,0.70863,0.83877,0.67043,0.77399,0.58633,0.48767,1.0124,1.33112,0.94704,0.00369889,0.00369889,0.00369889
296,6921.65,0.37856,0.59447,0.29948,0.84854,0.88988,0.73701,0.84764,0.7099,0.8387,0.67064,0.77419,0.58545,0.49053,1.00765,1.33662,0.94867,0.00366899,0.00366899,0.00366899
297,6943.84,0.37767,0.58626,0.28275,0.84961,0.88571,0.74135,0.84586,0.70961,0.83709,0.67114,0.77144,0.58096,0.49333,1.00411,1.34065,0.95207,0.00363915,0.00363915,0.00363915
