timestamp,cam_x,cam_y,cam_z,cam_rx,cam_ry,cam_rz,cam_rw
1760625108.604490,0.588028,-0.092099,0.424106,0.686724,-0.687302,-0.233033,-0.041485
1760625108.604490,0.588028,-0.092099,0.424106,0.686724,-0.687302,-0.233033,-0.041485
1760625108.671203,0.588049,-0.092146,0.424085,0.686706,-0.687321,-0.233032,-0.041489
1760625108.671203,0.588049,-0.092146,0.424085,0.686706,-0.687321,-0.233032,-0.041489
1760625108.737916,0.588057,-0.092158,0.424063,0.686713,-0.687307,-0.233051,-0.041492
1760625108.737916,0.588057,-0.092158,0.424063,0.686713,-0.687307,-0.233051,-0.041492
1760625108.804630,0.588059,-0.092142,0.424063,0.686713,-0.687309,-0.233048,-0.041480
1760625108.804630,0.588059,-0.092142,0.424063,0.686713,-0.687309,-0.233048,-0.041480
1760625108.871343,0.588050,-0.092170,0.424074,0.686709,-0.687320,-0.233026,-0.041476
1760625108.871343,0.588050,-0.092170,0.424074,0.686709,-0.687320,-0.233026,-0.041476
1760625108.938056,0.588056,-0.092160,0.424082,0.686705,-0.687325,-0.233023,-0.041488
1760625108.938056,0.588056,-0.092160,0.424082,0.686705,-0.687325,-0.233023,-0.041488
1760625109.004770,0.588050,-0.092162,0.424067,0.686706,-0.687318,-0.233044,-0.041478
1760625109.004770,0.588050,-0.092162,0.424067,0.686706,-0.687318,-0.233044,-0.041478
1760625109.071483,0.588055,-0.092166,0.424061,0.686701,-0.687324,-0.233041,-0.041473
1760625109.071483,0.588055,-0.092166,0.424061,0.686701,-0.687324,-0.233041,-0.041473
1760625109.138196,0.588054,-0.092161,0.424073,0.686694,-0.687329,-0.233042,-0.041492
1760625109.138196,0.588054,-0.092161,0.424073,0.686694,-0.687329,-0.233042,-0.041492
1760625109.204910,0.588049,-0.092142,0.424068,0.686724,-0.687301,-0.233042,-0.041470
